index,prediction,label,err
0,142.11765,144.79137,2.6737213
1,103.20755,105.83147,2.6239166
2,62.50531,67.33871,4.833397
3,35.45237,36.87395,1.4215813
4,13.665311,17.993303,4.3279924
5,0.82638854,0.0,-0.82638854
6,1.1014328,1.6429534,0.5415206
7,21.812092,12.804909,-9.007183
8,42.086754,34.877384,-7.2093697
9,80.023,67.68033,-12.342674
10,115.747696,106.896545,-8.8511505
11,147.11855,145.06288,-2.055664
12,174.31087,175.63118,1.3203125
13,196.27528,195.94545,-0.32983398
14,204.73158,206.70255,1.9709625
15,210.43558,209.93977,-0.49580383
16,208.76776,208.15411,-0.61364746
17,204.62677,204.1686,-0.45817566
18,193.8174,200.3553,6.537903
19,191.06349,197.70349,6.6399994
20,191.52248,195.96788,4.445404
21,188.65208,194.62471,5.9726257
22,189.18924,193.49043,4.301193
23,179.81467,192.63948,12.824814
24,181.9995,192.08014,10.080643
25,178.65997,191.57196,12.911987
26,178.4718,190.50319,12.031387
27,177.26749,187.6275,10.360016
28,163.61926,180.76021,17.140945
29,128.87941,131.50739,2.6279755
30,96.69897,108.46302,11.764053
31,68.92952,76.975525,8.046005
32,37.65524,42.573463,4.9182243
33,10.063751,14.122118,4.058367
34,0.82638854,0.0,-0.82638854
35,2.2139578,4.555481,2.3415232
36,28.187376,26.328428,-1.8589478
37,59.980076,58.12822,-1.8518562
38,91.434006,89.86871,-1.5652924
39,109.35703,113.981346,4.6243134
40,124.98289,129.3749,4.392006
41,137.522,139.87993,2.3579254
42,148.6654,149.04599,0.38058472
43,155.74777,157.10803,1.36026
44,160.14334,162.36311,2.2197723
45,156.73022,163.76144,7.0312195
46,152.27115,161.389,9.117859
47,145.52328,155.05489,9.531601
48,132.265,143.09506,10.830063
49,107.29587,122.990944,15.695076
50,80.4456,93.82249,13.376884
51,43.88965,58.6034,14.713753
52,5.675642,23.855461,18.17982
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,1.215254,1.215254
58,43.99042,46.666084,2.675663
59,65.45856,67.21019,1.7516327
60,77.5333,76.81871,-0.714592
61,75.77432,72.436554,-3.3377686
62,61.319004,60.37806,-0.9409447
63,49.159214,53.237858,4.078644
64,53.302456,61.49475,8.192295
65,76.20059,86.2496,10.049011
66,109.63098,119.157745,9.526764
67,135.84396,149.27213,13.428162
68,152.51118,170.09816,17.586975
69,164.12766,181.20532,17.077667
70,170.1077,185.33435,15.226654
71,169.91258,185.30858,15.395996
72,164.432,182.59393,18.161926
73,158.97034,176.75853,17.788193
74,148.02797,165.44981,17.421844
75,120.2545,145.69406,25.43956
76,88.41151,116.61745,28.20594
77,65.33679,81.58638,16.249588
78,33.12858,47.259445,14.130867
79,0.82638854,0.0,-0.82638854
80,0.82638854,0.0,-0.82638854
81,0.82638854,0.0,-0.82638854
82,0.82638854,0.0,-0.82638854
83,0.82638854,0.0,-0.82638854
84,0.82638854,0.0,-0.82638854
85,0.82638854,0.0,-0.82638854
86,4.3331485,0.0,-4.3331485
87,39.17568,50.901424,11.725746
88,68.18901,68.26339,0.07437897
89,96.00265,92.37887,-3.6237793
90,120.4112,121.15906,0.74785614
91,147.0537,148.21704,1.1633453
92,166.14684,168.11078,1.9639435
93,180.22783,179.86815,-0.35968018
94,183.3135,185.73466,2.4211578
95,184.42924,187.89493,3.465683
96,176.76657,186.47264,9.70607
97,163.82579,179.4756,15.649811
98,152.82202,164.07504,11.253021
99,129.51282,138.76062,9.247803
100,98.43109,105.47631,7.0452194
101,63.67152,69.91684,6.2453194
102,36.624344,39.10521,2.4808655
103,20.038874,18.071697,-1.9671764
104,10.086234,8.367698,-1.7185364
105,5.240217,8.557401,3.3171835
106,5.417554,6.4460993,1.0285454
107,12.7015085,13.019713,0.31820488
108,13.66913,14.346786,0.6776552
109,8.585025,8.52273,-0.06229496
110,0.0,0.0,0.0
111,0.0,11.986966,11.986966
112,0.0,7.002276,7.002276
113,0.0,5.58608,5.58608
114,0.0,5.5436583,5.5436583
115,0.0,5.1548777,5.1548777
116,0.0,4.0407896,4.0407896
117,0.0,2.652693,2.652693
118,0.0,1.4638394,1.4638394
119,0.0,0.63945127,0.63945127
120,0.0,0.16508062,0.16508062
121,0.0,0.0,0.0
122,0.0,0.062478576,0.062478576
123,0.0,0.19142406,0.19142406
124,0.0,0.23436205,0.23436205
125,0.0,0.15045042,0.15045042
126,0.0,0.0,0.0
127,0.0,1.9843962,1.9843962
128,0.0,1.5741212,1.5741212
129,0.0,1.0880756,1.0880756
130,0.0,0.6363755,0.6363755
131,0.0,0.29437387,0.29437387
132,0.0,0.07131124,0.07131124
133,0.0,0.0,0.0
134,0.0,0.23311035,0.23311035
135,0.0,0.9954436,0.9954436
136,0.0,2.3863673,2.3863673
137,0.0,4.22837,4.22837
138,0.0,6.134204,6.134204
139,0.0,7.695587,7.695587
140,0.0,8.585897,8.585897
141,0.0,8.583611,8.583611
142,0.0,7.647462,7.647462
143,0.0,6.011219,6.011219
144,0.0,4.137512,4.137512
145,0.0,2.5139122,2.5139122
146,0.0,1.4740998,1.4740998
147,0.0,1.236475,1.236475
148,0.0,2.2269764,2.2269764
149,0.82638854,5.6190233,4.792635
150,5.9545727,13.863955,7.909382
151,25.638065,30.445126,4.8070602
152,52.748062,57.81695,5.0688896
153,84.72858,94.23589,9.507317
154,122.97531,132.91547,9.940155
155,152.55972,165.76248,13.202759
156,180.57788,188.44739,7.869507
157,188.10176,200.44316,12.3414
158,195.33424,207.30286,11.968613
159,204.4043,210.51125,6.106949
160,198.97075,211.70677,12.736023
161,202.21301,211.81856,9.605545
162,209.68553,211.37178,1.6862488
163,209.74564,210.52927,0.7836304
164,209.76956,209.07686,-0.69270325
165,208.59697,206.4221,-2.1748657
166,209.03546,201.49014,-7.5453186
167,195.7841,192.44629,-3.3378143
168,181.85461,176.72841,-5.1262054
169,155.38097,152.24707,-3.1338959
170,113.307304,119.63813,6.330826
171,67.51314,68.78932,1.2761841
172,33.61033,36.21095,2.6006203
173,13.88648,12.754493,-1.1319876
174,0.82638854,0.6543399,-0.17204863
175,0.82638854,0.0,-0.82638854
176,14.181335,11.105251,-3.0760841
177,38.899426,34.692364,-4.207062
178,69.90964,69.27513,-0.6345062
179,106.10928,108.916534,2.807251
180,141.07886,144.97704,3.898178
181,167.88104,170.98863,3.1075897
182,177.37057,185.8205,8.449921
183,182.8654,192.43721,9.571808
184,186.53299,194.49492,7.9619293
185,186.53856,194.15543,7.616867
